sp_elev,year,month,monthly_pet,monthly_tmed,monthly_prec
sylvestris_medium,1971,1,10.48104246968193,3.4451612618661698,155.59999617934227
sylvestris_medium,1971,2,14.697082283979244,4.65714277114187,0
sylvestris_medium,1971,3,9.636950935080764,2.735483891540958,65.80000029504299
sylvestris_medium,1971,4,20.73193184539355,4.9766666588683925,309.9999997764826
sylvestris_medium,1971,5,32.95466889905359,6.741935476180045,45.80000093579292
sylvestris_medium,1971,6,70.6382044308868,12.88999989827474,15.199999623000622
sylvestris_medium,1971,7,108.64641555188994,18.35161286015664,0
sylvestris_medium,1971,8,114.27478708723802,20.225806513140277,4.900000095367432
sylvestris_medium,1971,9,73.60474343200865,15.449999904632568,15.700000055134296
sylvestris_medium,1971,10,50.761195812382766,11.932258098356185,1.7000000476837158
sylvestris_medium,1971,11,8.001150322215164,2.7433333687484263,54.400001741945744
sylvestris_medium,1971,12,8.808990149184188,3.032258049134285,73.69999900460243
sylvestris_medium,1972,1,3.5483386777395136,1.3612903193120034,122.8999997973442
sylvestris_medium,1972,2,5.904579261091697,2.1310344656993605,73.30000101029873
sylvestris_medium,1972,3,11.680514676787876,3.2258064439219813,82.49999898672104
sylvestris_medium,1972,4,29.58261671068981,6.74999996026357,9.70000009983778
sylvestris_medium,1972,5,47.95870806556221,9.300000033070964,32.499999940395355
sylvestris_medium,1972,6,80.38163783801325,14.399999952316284,5.400000095367432
sylvestris_medium,1972,7,110.5422497813107,18.62580643930743,0.10000000149011612
sylvestris_medium,1972,8,98.72366396065868,17.841935373121693,1.4000000357627869
sylvestris_medium,1972,9,53.04211184148964,11.666666666666666,62.100000232458115
sylvestris_medium,1972,10,35.494880504108416,8.780645108992054,178.09999676048756
sylvestris_medium,1972,11,24.737807170438188,7.219999996821086,34.29999992996454
sylvestris_medium,1972,12,11.632362343585998,3.848387089467818,29.99999976158142
sylvestris_medium,1973,1,8.107807985661072,2.764516121918155,57.79999906569719
sylvestris_medium,1973,2,5.051776474475449,1.8642856923065017,40.50000015646219
sylvestris_medium,1973,3,13.832442133605998,3.7290322472972255,78.90000007301569
sylvestris_medium,1973,4,32.91411069199005,7.396666701634725,8.100000143051147
sylvestris_medium,1973,5,60.33298211811652,11.322580629779448,39.80000054836273
sylvestris_medium,1973,6,79.01595894993696,14.189999930063884,4.600000023841858
sylvestris_medium,1973,7,115.35822773528382,19.319354764876827,0
sylvestris_medium,1973,8,114.4023514297384,20.245161179573305,14.100000381469728
sylvestris_medium,1973,9,84.47540494740831,17.386666679382323,0
sylvestris_medium,1973,10,44.276497556664744,10.612903241188295,225.3000030517578
sylvestris_medium,1973,11,28.35723553877204,8.116666698455811,47.30000095069408
sylvestris_medium,1973,12,9.822626773532347,3.3290322564782633,203.99999833106995
sylvestris_medium,1974,1,18.86914598023282,5.7032257741497405,22.49999964237213
sylvestris_medium,1974,2,7.446460265089604,2.600000019584383,75.00000083446503
sylvestris_medium,1974,3,18.002775888446237,4.674193543291861,85.70000124722719
sylvestris_medium,1974,4,20.1016178882908,4.8466666579246525,94.19999799877404
sylvestris_medium,1974,5,68.1410112777766,12.56774191702566,1.2000000327825546
sylvestris_medium,1974,6,86.33742997217264,15.310000038146972,21.399999625980858
sylvestris_medium,1974,7,116.14498097555486,19.43225823679278,0
sylvestris_medium,1974,8,111.00760472474153,19.729032208842614,0
sylvestris_medium,1974,9,78.20002000335302,16.27333339055379,1
sylvestris_medium,1974,10,35.768819463312866,8.838709723564886,43.899999141693115
sylvestris_medium,1974,11,27.138470499282807,7.816666666666666,5.000000096857548
sylvestris_medium,1974,12,22.371969537943063,6.741935483870968,0
sylvestris_medium,1975,1,18.21100920924485,5.532258091434356,55.40000092983246
sylvestris_medium,1975,2,13.222483630852958,4.2535714166505,47.699999906122684
sylvestris_medium,1975,3,9.319565231756306,2.6580645069479942,114.49999769032
sylvestris_medium,1975,4,26.10292493692483,6.063333300749461,70.89999993145466
sylvestris_medium,1975,5,40.10128251962209,7.977419391755135,30.99999997019768
sylvestris_medium,1975,6,72.75209800071922,13.220000012715657,33.800000071525574
sylvestris_medium,1975,7,128.3777444213039,21.17419353608162,0
sylvestris_medium,1975,8,107.2904329978054,19.161290230289584,4
sylvestris_medium,1975,9,64.77427296775699,13.846666797002156,15.100000098347664
sylvestris_medium,1975,10,49.849967501094525,11.748387090621456,1.399999976158142
sylvestris_medium,1975,11,18.750736476455224,5.693333297967911,19.900000751018524
sylvestris_medium,1975,12,5.533707095089249,2.0354838803891213,120.19999960809946
sylvestris_medium,1976,1,9.808814289357104,3.2548387300583626,104.00000190734865
sylvestris_medium,1976,2,7.607984625762138,2.648275866590698,53.3999999910593
sylvestris_medium,1976,3,14.238046903811409,3.8225806441999257,37.50000000745058
sylvestris_medium,1976,4,16.946285124675097,4.186666639645894,222.20000156760216
sylvestris_medium,1976,5,52.56852238489904,10.061290302584249,48.69999885559082
sylvestris_medium,1976,6,82.94847488291293,14.793333276112874,21.70000027865171
sylvestris_medium,1976,7,104.13788252711804,17.69677423661755,17.699999809265137
sylvestris_medium,1976,8,102.41854435262157,18.4129032011955,0.30000001192092896
sylvestris_medium,1976,9,59.71057094812424,12.91333335240682,37.90000075101853
sylvestris_medium,1976,10,27.791955944356445,7.1193548287114785,125.70000137388706
sylvestris_medium,1976,11,14.535135465280856,4.576666649182638,21.40000009536743
sylvestris_medium,1976,12,13.228128804356595,4.296774190520087,285.7000022009015
sylvestris_medium,1977,1,7.635296707246894,2.6258064746376006,153.40000012516975
