sp_elev,year,month,monthly_pet,monthly_tmed,monthly_prec
nigra_medium,1971,1,9.870938802011452,3.454838691219207,69.49999938160181
nigra_medium,1971,2,15.232870074601184,5.01785712156977,1.300000011920929
nigra_medium,1971,3,10.20155792017139,3.0387096638160367,62.00000037252903
nigra_medium,1971,4,23.00138046952479,5.6600000301996864,177.80000122636557
nigra_medium,1971,5,36.045817400159,7.516129001494376,33.400000125169754
nigra_medium,1971,6,73.959075732259,13.626666641235351,14.99999976158142
nigra_medium,1971,7,113.0676951098489,19.13225801529423,1.7999999523162842
nigra_medium,1971,8,118.18850770766014,20.932258175265403,0.9000000059604645
nigra_medium,1971,9,76.74700266487973,16.21666644414266,9.700000390410423
nigra_medium,1971,10,52.13006452330452,12.454838691219209,1.100000023841858
nigra_medium,1971,11,8.016973039589077,2.913333324591319,36.49999962747097
nigra_medium,1971,12,8.465817709318918,3.103225784436349,56.00000050663948
nigra_medium,1972,1,3.8250008238203734,1.564516144654443,73.30000020563602
nigra_medium,1972,2,6.453809372131026,2.4482758327804763,38.90000006556511
nigra_medium,1972,3,13.7926897007219,3.909677413682784,48.500000178813934
nigra_medium,1972,4,32.231239421911184,7.503333290417989,7.400000117719173
nigra_medium,1972,5,50.92467157222732,10.0322581068162,41.6999993249774
nigra_medium,1972,6,84.86629711412876,15.286666679382323,6.200000107288361
nigra_medium,1972,7,116.61289027697802,19.632258076821604,0
nigra_medium,1972,8,104.3564157302058,18.86451598136656,1.1000000089406967
nigra_medium,1972,9,57.19239163955262,12.683333333333334,46.1999998614192
nigra_medium,1972,10,37.57712342613614,9.474193526852517,130.29999869316816
nigra_medium,1972,11,23.961663016968984,7.273333311080933,45.70000026375055
nigra_medium,1972,12,11.648389842301528,4.051612904715922,14.299999922513962
nigra_medium,1973,1,7.983898422324264,2.893548419398646,40.600000359117985
nigra_medium,1973,2,5.480628688121409,2.1357142669813975,29.500000782310963
nigra_medium,1973,3,15.622984293971143,4.338709662037511,57.00000058114529
nigra_medium,1973,4,33.86577676529657,7.819999976952871,4.200000107288361
nigra_medium,1973,5,64.78587428585,12.267741941636608,25.499999046325684
nigra_medium,1973,6,83.53926356459328,15.08666664759318,4.0999999940395355
nigra_medium,1973,7,118.79457612033892,19.938709628197454,0
nigra_medium,1973,8,119.4101478608516,21.112903164279075,8.799999833106995
nigra_medium,1973,9,86.74129040600499,17.963333257039388,0
nigra_medium,1973,10,45.19762009842776,11.054838765052056,200.6999970972538
nigra_medium,1973,11,27.699740887867943,8.209999926884969,40.700000144541264
nigra_medium,1973,12,9.78772209497281,3.50322582644801,171.39999929070473
nigra_medium,1974,1,18.0443954991988,5.719354852553336,12.799999572336674
nigra_medium,1974,2,7.856934884226835,2.885714266183121,51.099999725818634
nigra_medium,1974,3,18.213914411712015,4.932258082974341,45.200000159442425
nigra_medium,1974,4,23.050021416912895,5.669999996821086,46.50000099092722
nigra_medium,1974,5,71.38311550460693,13.303225794146138,0.5000000149011612
nigra_medium,1974,6,88.24333889642233,15.79333324432373,20.199999816715717
